ID,Name,"ATC Code","Therapeutic Class","Care Category",Synonyms
"35ebc74e-7eab-49c7-b277-1b4858706232","bélantamab mafodotine","L01FX15","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"d2ac77fe-7b35-42ce-9367-a43844ea90bf","oportuzumab monatox","L01FX16","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"347d5a47-ccd2-4bd8-8499-78c4da86fddc","sacituzumab govitécan","L01FX17","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"cba4e02c-9a14-4566-b26a-05408a0875dd","amivantamab","L01FX18","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"e459b431-682f-43a4-a580-7698e9987598","sabatolimab","L01FX19","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"3ce298ce-abc1-4bbd-a109-e35e24e8d0d0","trémélimumab","L01FX20","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"589bb6d7-2be3-40b0-a1c6-4a495b568485","naxitamab","L01FX21","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"7be3b5cd-2c8a-489d-8b76-d26909ca0466","loncastuximab tésirine","L01FX22","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"29387e3e-30af-46d2-99a0-72a2f80def5d","tisotumab védotine","L01FX23","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"53af560a-918e-4c8c-bb6c-1acca88db072","téclistamab","L01FX24","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"4d24487f-223f-4267-86ed-c867116e9c32","mosunétuzumab","L01FX25","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"bf04dd24-ea51-43d9-9130-6acbe399033c","mirvétuximab soravtansine","L01FX26","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"0b640a64-6c99-471b-9599-ec7a17d07e0c","épcoritamab","L01FX27","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"20afa154-2b6d-474a-ab7d-4c3673906619","glofitamab","L01FX28","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"ee3d00aa-7c1f-426d-84ac-9b50a51f52d4","talquétamab","L01FX29","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"70749ed2-6c87-49b5-90c0-23fb1f46f7a8","zolbétuximab","L01FX31","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"c6eaedce-db0a-45c3-9bdd-4d357bd122a5","elranatamab","L01FX32","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"0999f572-befc-4062-8987-81a09916ae63","tarlatamab","L01FX33","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"68510269-d24b-4cda-b20a-f17e7ebab27f","odronextamab","L01FX34","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"5bed116a-6d60-47b8-848e-0cb9b53684f5","datopotamab déruxtécan","L01FX35","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"be470a8f-505a-4a9a-89e5-36fab9c77461","patritumab déruxtécan","L01FX36","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > autres anticorps monoclonaux et conjugués anticorps-médicaments","",""
"e5696dfd-e002-42ab-8eae-8b268e5bc0da","pertuzumab et trastuzumab","L01FY01","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > associations d'anticorps monoclonaux et conjugués anticorps-médicaments","",""
"e85205d8-ed5e-4de9-a763-819a201d1b1f","nivolumab et rélatlimab","L01FY02","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > associations d'anticorps monoclonaux et conjugués anticorps-médicaments","",""
"ee672228-bfae-4e23-ada9-cc9c232a4a33","prolgolimab et nurulimab","L01FY03","antinéoplasiques > anticorps monoclonaux et conjugués anticorps-médicaments > associations d'anticorps monoclonaux et conjugués anticorps-médicaments","",""
"72573e2a-f7ba-4d26-a2c6-630bbe1ead0c","cisplatine","L01XA01","antinéoplasiques > autres antinéoplasiques > composés à base de platine","",""
"35313b52-28c9-4a2e-b239-62e450e489e8","carboplatine","L01XA02","antinéoplasiques > autres antinéoplasiques > composés à base de platine","",""
"8d6baae2-49f6-46d6-88f3-20d512e5fe2a","oxaliplatine","L01XA03","antinéoplasiques > autres antinéoplasiques > composés à base de platine","",""
"a382bd50-6578-492c-a938-727ce758ca24","satraplatine","L01XA04","antinéoplasiques > autres antinéoplasiques > composés à base de platine","",""
"21430cbf-f628-4c4f-ae45-935d576bb768","polyplatillen","L01XA05","antinéoplasiques > autres antinéoplasiques > composés à base de platine","",""
"4c10eef3-8c7d-4e90-9de2-8bd5bc8a6fb8","procarbazine","L01XB01","antinéoplasiques > autres antinéoplasiques > méthylhydrazines","",""
"7328daba-94f9-485f-8695-c9dddc390621","porfimère sodique","L01XD01","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"aba0b831-0ff5-4452-bfc6-e4c90901164e","aminolévulinate de méthyle","L01XD03","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"b9240338-cba9-4e5d-9eaf-0e9239d7f81d","acide aminolévulinique","L01XD04","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"d91f13c3-ed92-4b14-b0ce-756e68fdb750","témoporfine","L01XD05","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"db458ed5-88ea-49c5-b299-e47c9ecc58cf","éfaproxiral","L01XD06","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"998b19fc-d9b1-4386-adc6-29d4f50c0b24","padéliporfine","L01XD07","antinéoplasiques > autres antinéoplasiques > sensibilisateurs utilisés dans la thérapie photodynamique/radiothérapie","",""
"53223958-76e0-4c93-9995-e69778eb4d6e","trétinoïne","L01XF01","antinéoplasiques > autres antinéoplasiques > rétinoïdes pour le traitement du cancer","",""
"66c48663-1e3a-4612-ae33-464336324848","alitrétinoïne","L01XF02","antinéoplasiques > autres antinéoplasiques > rétinoïdes pour le traitement du cancer","",""
"fad00cc3-c0f6-4d51-b4ef-b29ef5565e07","bexarotène","L01XF03","antinéoplasiques > autres antinéoplasiques > rétinoïdes pour le traitement du cancer","",""
"b9ce4bf5-cd13-457a-a72e-2632d9658d0d","bortézomib","L01XG01","antinéoplasiques > autres antinéoplasiques > inhibiteurs de protéasome","",""
"41d761eb-f259-4b65-92a0-e49c28166382","carfilzomib","L01XG02","antinéoplasiques > autres antinéoplasiques > inhibiteurs de protéasome","",""
"4595fb17-fbcf-44ab-b8ec-351769ce15b6","ixazomib","L01XG03","antinéoplasiques > autres antinéoplasiques > inhibiteurs de protéasome","",""
"f3ef6860-a4ed-469d-b2e8-8a984ec197b3","vorinostat","L01XH01","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"a2e1db9a-e01e-4e09-80e8-fd8ee0615c78","romidepsine","L01XH02","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"dc9d3b61-6179-41f3-895f-a748b0fd9d7e","panobinostat","L01XH03","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"d41755e6-217c-47d6-8649-44fe187186a9","bélinostat","L01XH04","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"f12a80c6-d651-46e2-bb5a-a96fbbce2c24","entinostat","L01XH05","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"5b4c7931-1d7b-414d-bca4-b0df9ed8bd49","tucidinostat","L01XH06","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"45fd3169-1c5a-4fbe-884a-895dfe84482c","resminostat","L01XH07","antinéoplasiques > autres antinéoplasiques > inhibiteurs d'histone désacétylase (HDAC)","",""
"3816aadd-7ab7-4e4e-85f6-3444b1b38444","vismodégib","L01XJ01","antinéoplasiques > autres antinéoplasiques > inhibiteurs de la voie Hedgehog","",""
"0f2bdec0-a96f-42d7-a1b3-298aadcd2e4e","sonidégib","L01XJ02","antinéoplasiques > autres antinéoplasiques > inhibiteurs de la voie Hedgehog","",""
"81f4a6fa-4a01-4c15-894b-df25867a79d2","glasdégib","L01XJ03","antinéoplasiques > autres antinéoplasiques > inhibiteurs de la voie Hedgehog","",""
"80a3c354-aeaf-41ff-ad84-b62f5cf6715a","olaparib","L01XK01","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"d2bc539b-a6bf-4a3d-b0d8-b3b184fa39eb","niraparib","L01XK02","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"78c0ee9b-bc0e-468e-90db-77abd6d2ef0a","rucaparib","L01XK03","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"5a058549-5909-4499-a131-d4ee697df536","talazoparib","L01XK04","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"97f11ab9-9be2-41fb-8929-8b3187a312ec","véliparib","L01XK05","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"5932b978-2025-451e-ab31-00dc889c1167","pamiparib","L01XK06","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"76c0a8b7-f49b-49c8-807b-92c61a947906","niraparib et abiratérone","L01XK52","antinéoplasiques > autres antinéoplasiques > inhibiteurs de poly(ADP-ribose) polymérase (PARP)","",""
"335005e6-0b6d-4dcc-93e2-8f13bee61536","sitimagène céradénovec","L01XL01","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"5a78cd15-b81c-4e59-934d-126a84be4d19","talimogène laherparépvec","L01XL02","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"66fcef28-fc9a-473f-8909-71b5d3e77cea","axicabtagène ciloleucel","L01XL03","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"121a31cc-8ee4-46dc-9672-cf57820ff3f8","tisagenlecleucel","L01XL04","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"564aad00-6de4-44ad-966f-a33f4d6da6f8","ciltacabtagène autoleucel","L01XL05","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"d5b34cb9-f7e0-4fec-bf86-316361dffc41","bréxucabtagène autoleucel","L01XL06","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"86ad2ab4-70c3-4d10-b109-8758fd2dde44","idécabtagène vicleucel","L01XL07","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"c24b9dcd-f99b-4dda-9bdb-dcec975f521a","lisocabtagène maraleucel","L01XL08","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"a893d6b0-5328-4476-9498-428b902cb519","tabélecleucel","L01XL09","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"a950999d-4e36-4142-846c-3d4d41eeef94","nadofaragène firadénovec","L01XL10","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"d8a20b79-a282-41e6-8a88-4b29d362114a","lifileucel","L01XL11","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"59b41293-683d-41d9-8717-73e4ba11a1f0","obécabtagène autoleucel","L01XL12","antinéoplasiques > autres antinéoplasiques > thérapie cellulaire et génique antinéoplasique","",""
"fa0be5ef-75a7-4c9d-ab70-bb6355242fb9","énasidénib","L01XM01","antinéoplasiques > autres antinéoplasiques > inhibiteurs de l'isocitrate déshydrogénase (IDH)","",""
"d7790ee4-0f93-4f49-9c42-0e9d4b68b676","ivosidénib","L01XM02","antinéoplasiques > autres antinéoplasiques > inhibiteurs de l'isocitrate déshydrogénase (IDH)","",""
"5b225c88-0475-43e2-91a1-1debc4a3ca59","olutasidénib","L01XM03","antinéoplasiques > autres antinéoplasiques > inhibiteurs de l'isocitrate déshydrogénase (IDH)","",""
"293af7fd-71aa-4a60-84f0-7823d56a4062","vorasidénib","L01XM04","antinéoplasiques > autres antinéoplasiques > inhibiteurs de l'isocitrate déshydrogénase (IDH)","",""
"8b6df49a-06c8-47d3-b0b2-007d499a15cf","amsacrine","L01XX01","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"d7dc7d4e-c4dc-4ce7-8733-3e744bf2248d","asparaginase","L01XX02","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"a7288f5f-1a58-47ee-8223-a2a441359dcd","altrétamine","L01XX03","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"b01dd4a0-70a7-47a4-abd5-95ed7edc2b65","hydroxycarbamide","L01XX05","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"27588def-7f2e-4c7c-aa8b-ecc3b1d427b2","lonidamine","L01XX07","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"c6b505d2-713d-4f80-bf9f-671aaa4667bd","pentostatine","L01XX08","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"911f8ab0-f31b-4cc8-8784-5736882ddafe","masoprocol","L01XX10","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"26b42011-4446-45a1-bbb9-dc10f722b10a","estramustine","L01XX11","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"b7831ae7-fc7c-4d3b-9fa2-f2426f3dd834","mitoguazone","L01XX16","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"ba45d231-fcd5-47d3-b25c-407b4c46d613","tiazofurine","L01XX18","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"bebcd589-8e93-417c-a0c1-f5a32ac3ec57","mitotane","L01XX23","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"604bcb5b-b668-4200-9086-ca8cb3882b25","pégaspargase","L01XX24","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"29af6ccc-bf02-44c5-ac5b-52b556ab0384","trioxyde d'arsenic","L01XX27","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"65b181e4-b486-48ff-ab39-1d8f1025499b","dénileukine diftitox","L01XX29","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"f5a93a8d-d5b3-4253-995f-77d670e9fe93","célécoxib","L01XX33","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"2c6966a2-6621-485f-a0f0-27be464b1bfe","anagrélide","L01XX35","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"9cece7e0-f5dd-45fc-be72-0585c14b5496","oblimersen","L01XX36","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"58287ce4-772a-4578-b837-108f748f6cda","mépésuccinate d’omacétaxine","L01XX40","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"04fcc5f6-4e9d-40d7-ba9a-27dcc63b27a1","éribuline","L01XX41","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"6caa32c5-0754-424e-b4f4-dbf8308cbb06","aflibercept","L01XX44","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"93f479a8-b7bd-41c1-8831-acdae0155de8","vénétoclax","L01XX52","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"383175d5-5dfb-4f93-9721-4bacc28fd5fb","vosaroxine","L01XX53","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"203b444a-3845-4da8-8dfe-7b24b8795ee4","plitidepsine","L01XX57","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"30f62cdc-157f-4d13-84e9-eb328e3d5c42","épacadostat","L01XX58","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"2f36bca0-2e8c-46de-be49-ab1fd893e6ce","sélinexor","L01XX66","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"a09438cf-284c-406f-acbb-0055f2825425","tagraxofusp","L01XX67","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"00c58043-dd8f-4844-b61d-ea5fb9bd475f","lurbinectédine","L01XX69","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"ecb70c4f-5758-4b3d-a6b7-3c585e61f2aa","tazémétostat","L01XX72","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"8d02e535-ac2a-41c1-87bf-0c5126887f22","sotorasib","L01XX73","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"4c0e0934-0b4a-49a9-93bc-96581ea582a3","belzutifan","L01XX74","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"e0a56699-cddc-4314-b93f-8e77b017d113","tébentafusp","L01XX75","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"3ce880a7-2192-4ad7-a9c9-01fdc205bdaf","adagrasib","L01XX77","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"dbef3cde-441d-425b-b9ab-4e38dabea4bd","navitoclax","L01XX78","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"913a6a20-9ad0-4df7-89fa-7dab3ad476dc","éflornithine","L01XX79","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"a2a62b7c-f5e9-49ae-ad20-e7a34024c9b6","imételstat","L01XX80","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"e4634c4a-f74b-42b7-833b-5db92dd2b436","nirogacéstat","L01XX81","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"5a4894ff-9c59-49fe-b7c9-6a6ace083c48","darinaparsine","L01XX82","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"872fa12e-4870-4766-931b-1595e3bd48d8","para-toluènesulfonamide","L01XX83","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"248089c0-bf6e-4dc6-bdd1-e971cf8a7f84","pélabrésib","L01XX84","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"9082f185-5b6c-4ba9-b7f1-978f69daf7fb","acide idroxioléique","L01XX85","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"144a8f13-abbb-45e7-bb5f-e559f2bfc60f","calaspargase pégol","L01XX86","antinéoplasiques > autres antinéoplasiques > autres antinéoplasiques","",""
"5bcfecdb-3500-40f5-96cc-fb233acf4492","cytarabine et daunorubicine","L01XY01","antinéoplasiques > autres antinéoplasiques > associations d'antinéoplasiques","",""
"971d13d8-cfa2-411a-8dbc-33f23dc82ab1","bifikafusp alfa et onfékafusp alfa","L01XY04","antinéoplasiques > autres antinéoplasiques > associations d'antinéoplasiques","",""
"a1fa8a55-04e3-4537-b23f-2313db01032c","diéthylstilbestrol","L02AA01","thérapeutique endocrine > hormones et apparentés > estrogènes","",""
"12c27e27-a4e4-4f94-9c68-a593eb17f9bb","phosphate de polyestradiol","L02AA02","thérapeutique endocrine > hormones et apparentés > estrogènes","",""
"5ce1d372-46a4-4941-9d10-318063a138c9","éthinylestradiol","L02AA03","thérapeutique endocrine > hormones et apparentés > estrogènes","",""
"d1977a4f-5484-4496-a21e-02679138a35c","fosfestrol","L02AA04","thérapeutique endocrine > hormones et apparentés > estrogènes","",""
"c0ff69b6-c7ec-420e-b8b1-1f0aa2c3ceef","mégestrol","L02AB01","thérapeutique endocrine > hormones et apparentés > progestatifs","",""
"4821a694-db21-438f-97bd-8b27b193e0d4","médroxyprogestérone","L02AB02","thérapeutique endocrine > hormones et apparentés > progestatifs","",""
"51dd3a4c-b8ff-4a5e-a337-db9423be669a","gestonorone","L02AB03","thérapeutique endocrine > hormones et apparentés > progestatifs","",""
"7165e792-dcfc-4852-9c3c-e3ed4cf47d8d","buséréline","L02AE01","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"c79432b3-5e20-4905-a7ee-40b5169220a6","leuproréline","L02AE02","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"3f46fd2f-bb01-42e7-96fb-7b34dda31e90","goséréline","L02AE03","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"90b3f53b-cbb5-4756-bace-02efe87553a8","triptoréline","L02AE04","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"a45b8c12-8c9a-4e14-9495-9ee39c3a8552","histréline","L02AE05","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"dae5bded-e9c5-481f-91df-e130d2027ac2","leuproréline et bicalutamide","L02AE51","thérapeutique endocrine > hormones et apparentés > analogues de l'hormone entraînant la libération de gonadotrophines","",""
"452da783-8837-44f2-9068-05ecb6f5bff1","tamoxifène","L02BA01","thérapeutique endocrine > antihormones et apparentés > anti-estrogènes","",""
"dc1e6fc6-d335-45dc-9ecd-76ee01fafe25","torémifène","L02BA02","thérapeutique endocrine > antihormones et apparentés > anti-estrogènes","",""
"dc0f38cf-1b9a-4947-8416-cae01c43d597","fulvestrant","L02BA03","thérapeutique endocrine > antihormones et apparentés > anti-estrogènes","",""
"7ad1b810-473a-4096-856a-1ecdfde92820","élacestrant","L02BA04","thérapeutique endocrine > antihormones et apparentés > anti-estrogènes","",""
"28247d1f-70e1-4324-b661-da82bbf5517f","flutamide","L02BB01","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"b879cd1f-8ad2-4913-8b18-a137ed74396c","nilutamide","L02BB02","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"a708d6a3-fd4f-4a87-9c0a-18387a521a52","bicalutamide","L02BB03","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"5f803774-3a22-441f-b673-67502789c7c0","enzalutamide","L02BB04","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"dc24e6d4-9d91-4447-83df-ca354b219fa7","apalutamide","L02BB05","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"863eb32d-90e2-4b75-a04c-6997f6c4eddb","darolutamide","L02BB06","thérapeutique endocrine > antihormones et apparentés > anti-androgènes","",""
"6d7b33f5-9ad4-4c27-9aab-b7e5c5a13bae","aminogluthétimide","L02BG01","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"2f670624-82a2-4d6a-aed8-9356fb052c7d","formestane","L02BG02","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"734ea775-2f6a-4b97-9782-fe1c4936e205","anastrozole","L02BG03","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"eaba1512-7737-44d1-8094-acdb7242a155","létrozole","L02BG04","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"b51ae576-0288-4238-8b84-9c4007b17890","vorozole","L02BG05","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"9e8e0c6e-6437-47b0-865d-864e19bc3eee","exémestane","L02BG06","thérapeutique endocrine > antihormones et apparentés > inhibiteurs de l'aromatase","",""
"d6e79bae-1de1-4f4f-a428-aabe6b8144eb","abarélix","L02BX01","thérapeutique endocrine > antihormones et apparentés > autres hormones antagonistes et agents apparentés","",""
"914acaa4-f51c-4186-89a4-49e0eff1727d","dégarélix","L02BX02","thérapeutique endocrine > antihormones et apparentés > autres hormones antagonistes et agents apparentés","",""
"b56340a7-9db5-4489-bf57-05561d853938","abiratérone","L02BX03","thérapeutique endocrine > antihormones et apparentés > autres hormones antagonistes et agents apparentés","",""
"6eec37b4-d583-4a4b-b950-53ad653912b6","rélugolix","L02BX04","thérapeutique endocrine > antihormones et apparentés > autres hormones antagonistes et agents apparentés","",""
"2c817151-a3ad-4314-ba2a-21e9df3a64f4","abiratérone et corticoïdes","L02BX53","thérapeutique endocrine > antihormones et apparentés > autres hormones antagonistes et agents apparentés","",""
"3d4664c9-302b-40fe-bf79-0c904518f881","filgrastim","L03AA02","immunostimulants > immunostimulants > facteurs de croissance","",""
"b766f685-2f6e-4494-ae16-d4b816ceb96a","molgramostim","L03AA03","immunostimulants > immunostimulants > facteurs de croissance","",""
"0a64e430-20d7-4f8c-be20-b24bdc807da6","sargramostim","L03AA09","immunostimulants > immunostimulants > facteurs de croissance","",""
"f51c3d8d-d306-43da-b6b5-72037fb68458","lénograstim","L03AA10","immunostimulants > immunostimulants > facteurs de croissance","",""
"c9de0ef9-34de-4334-8bd1-5c58fa777359","ancestim","L03AA12","immunostimulants > immunostimulants > facteurs de croissance","",""
"339e13de-f347-4347-8077-34adc8c894b1","pegfilgrastim","L03AA13","immunostimulants > immunostimulants > facteurs de croissance","",""
"598a4678-4975-411e-afae-be3225050c5f","lipegfilgrastim","L03AA14","immunostimulants > immunostimulants > facteurs de croissance","",""
"64f25190-5df0-4e6e-8dd7-7677f6f8d944","balugrastim","L03AA15","immunostimulants > immunostimulants > facteurs de croissance","",""
"50caac70-ef64-400e-ae00-0f202194894a","empegfilgrastim","L03AA16","immunostimulants > immunostimulants > facteurs de croissance","",""
"bc2458eb-3cb9-43a4-9557-16f48fc60ead","pegtéograstim","L03AA17","immunostimulants > immunostimulants > facteurs de croissance","",""
"a629411d-f07e-444f-bdba-e3c7274e628a","efbémalénograstim alfa","L03AA18","immunostimulants > immunostimulants > facteurs de croissance","",""
"3ab8fd55-7952-48fc-8fb8-40d37146346d","éflapégrastim","L03AA19","immunostimulants > immunostimulants > facteurs de croissance","",""
"3f397308-d022-43a0-907e-4b61536fc0cf","interféron alfa naturel","L03AB01","immunostimulants > immunostimulants > interférons","",""
"d41023b8-a388-43c4-9459-66d5f179f3ed","interféron bêta naturel","L03AB02","immunostimulants > immunostimulants > interférons","",""
"22ae7bff-ccd8-4620-83aa-55def356ffaa","interféron gamma","L03AB03","immunostimulants > immunostimulants > interférons","",""
