NOM_COMPLET;Nom commercial;DOSAGE;FORME;PRESENTATION;DCI;FABRIQUANT;PPV;PH;PFHT;UNITES_PAR_BOITE
AMIPAR 10 MG / ML POCHE DE 100 ML SOLUTION POUR PERFUSION;AMIPAR;10 MG / ML;SOLUTION POUR PERFUSION;POCHE DE 100 ML;PARACETAMOL;AMANYS PHARMA;28,20;17,60;16,77;1
AMOXICILLINE SP 1 G BOITE DE 12 COMPRIME DISPERSIBLE;AMOXICILLINE SP;1 G;COMPRIME DISPERSIBLE;BOITE DE 12;AMOXICILLINE;AMANYS PHARMA;51,40;32,10;30,59;12
AMOXICILLINE SP 1 G BOITE DE 24 COMPRIME DISPERSIBLE;AMOXICILLINE SP;1 G;COMPRIME DISPERSIBLE;BOITE DE 24;AMOXICILLINE;AMANYS PHARMA;90,40;56,50;53,83;24
AMOXICILLINE SP 250 MG / 5 ML FLACON DE 60 ML POUDRE POUR SUSPENSION BUVABLE;AMOXICILLINE SP;250 MG / 5 ML;POUDRE POUR SUSPENSION BUVABLE;FLACON DE 60 ML;AMOXICILLINE;AMANYS PHARMA;22,80;14,30;13,60;1
AMOXICILLINE SP 500 MG / 5 ML FLACON DE 60 ML POUDRE POUR SUSPENSION BUVABLE;AMOXICILLINE SP;500 MG / 5 ML;POUDRE POUR SUSPENSION BUVABLE;FLACON DE 60 ML;AMOXICILLINE;AMANYS PHARMA;31,30;19,50;18,61;1
AMOXICILLINE SP 500 MG BOITE DE 12 COMPRIME DISPERSIBLE;AMOXICILLINE SP;500 MG;COMPRIME DISPERSIBLE;BOITE DE 12;AMOXICILLINE;AMANYS PHARMA;32,30;20,20;19,24;12
AMOXICILLINE SP 500 MG BOITE DE 24 COMPRIME DISPERSIBLE;AMOXICILLINE SP;500 MG;COMPRIME DISPERSIBLE;BOITE DE 24;AMOXICILLINE;AMANYS PHARMA;56,90;35,50;33,86;24
CO-AMOXICLAV SP 1 G / 125 MG BOITE DE 12 POUDRE EN SACHET DOSE;CO-AMOXICLAV SP;1 G / 125 MG;POUDRE EN SACHET DOSE;BOITE DE 12;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;86,90;54,30;51,74;12
CO-AMOXICLAV SP 1 G / 125 MG BOITE DE 16 POUDRE EN SACHET DOSE;CO-AMOXICLAV SP;1 G / 125 MG;POUDRE EN SACHET DOSE;BOITE DE 16;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;115,90;72,40;68,98;16
CO-AMOXICLAV SP ENFANT 100 MG / 12,5 MG BOITE DE 1 FLACON DE 60 ML POUDRE EN FLACON DE 100 ML CORRESPONDANT A 60 ML DE SUSPENSION BUVABLE RECONSTITUEE AVEC UNE SERINGUE POUR ADMINISTRATION ORALE GRADUEE;CO-AMOXICLAV SP ENFANT;100 MG / 12,5 MG;POUDRE EN FLACON DE 100 ML CORRESPONDANT A 60 ML DE SUSPENSION BUVABLE RECONSTITUEE AVEC UNE SERINGUE POUR ADMINISTRATION ORALE GRADUEE;BOITE DE 1 FLACON DE 60 ML;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;58,90;36,80;35,05;1
CO-AMOXICLAV SP ENFANT 500 MG / 62,5 MG BOITE DE 12 POUDRE EN SACHET DOSE;CO-AMOXICLAV SP ENFANT;500 MG / 62,5 MG;POUDRE EN SACHET DOSE;BOITE DE 12;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;62,00;38,70;36,91;12
CO-AMOXICLAV SP ENFANT 500 MG / 62,5 MG BOITE DE 16 POUDRE EN SACHET DOSE;CO-AMOXICLAV SP ENFANT;500 MG / 62,5 MG;POUDRE EN SACHET DOSE;BOITE DE 16;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;82,50;51,60;49,14;16
CO-AMOXICLAV SP NOURISSON 100 MG 12,5 MG BOITE DE 1 FLACON DE 30 ML POUDRE EN FLACON DE 45 ML CORRESPONDANT A 30ML DE SUSPENSION BUVABLE RECONSTITUEE AVEC UNE SERINGUE POUR ADMINISTRATION ORALE GRADUEE;CO-AMOXICLAV SP NOURISSON;100 MG 12,5 MG;POUDRE EN FLACON DE 45 ML CORRESPONDANT A 30ML DE SUSPENSION BUVABLE RECONSTITUEE AVEC UNE SERINGUE POUR ADMINISTRATION ORALE GRADUEE;BOITE DE 1 FLACON DE 30 ML;AMOXICILLINE // ACIDE CLAVULANIQUE;AMANYS PHARMA;34,20;21,40;20,36;1
DUPLAMOX 3000 MG / 48 MG FLACON DE 60 ML POUDRE POUR SUSPENSION ORALE;DUPLAMOX;3000 MG / 48 MG;POUDRE POUR SUSPENSION ORALE;FLACON DE 60 ML;AMOXICILLINE // BROMHEXINE (CHLORHYDRATE);AMANYS PHARMA;43,40;27,10;25,81;1
DUPLAMOX 500 MG / 8 MG BOITE DE 12 GELULE;DUPLAMOX;500 MG / 8 MG;GELULE;BOITE DE 12;AMOXICILLINE // BROMHEXINE (CHLORHYDRATE);AMANYS PHARMA;64,00;40,00;38,08;12
FER SP 20 MG / ML BOITE DE 5 AMPOULES DE 5 ML SOLUTION POUR PERFUSION;FER SP;20 MG / ML;SOLUTION POUR PERFUSION;BOITE DE 5 AMPOULES DE 5 ML;HYDROXYDE FERRIQUE SACCHAROSE;AMANYS PHARMA;228,00;143,00;136,16;5
GAMMANORM 165 MG / ML BOITE DE 1 FLACON DE 10 ML SOLUTION INJECTABLE;GAMMANORM;165 MG / ML;SOLUTION INJECTABLE;BOITE DE 1 FLACON DE 10 ML;IMMUNOGLOBULINES HUMAINES;AMANYS PHARMA;1 134,00;858,00;817,79;1
METRIS 5 MG / ML POCHE DE 100 ML SOLUTION POUR PERFUSION;METRIS;5 MG / ML;SOLUTION POUR PERFUSION;POCHE DE 100 ML;METRONIDAZOLE;AMANYS PHARMA;30,70;19,20;18,29;1
NEULASTIM 6 MG / 0,6 ML BOITE DE 1 SERINGUE PRE6REMPLIE DE 0,6 ML SOLUTION INJECTABLE;NEULASTIM;6 MG / 0,6 ML;SOLUTION INJECTABLE;BOITE DE 1 SERINGUE PRE6REMPLIE DE 0,6 ML;PEGFILGRASTIM;AMANYS PHARMA;6 742,00;6 529,00;6 218,20;1
NEUPOGEN 30 MU SERINGUE PRE-REMPLIE DE 1 ML, SOLUTION INJECTABLE;NEUPOGEN;30 MU;SOLUTION INJECTABLE;SERINGUE PRE-REMPLIE DE 1 ML,;FILGRASTIM;AMANYS PHARMA;909,00;627,00;597,51;1
NEUPOGEN 48 MU SERINGUE PRE-REMPLIE DE 1 ML, SOLUTION INJECTABLE;NEUPOGEN;48 MU;SOLUTION INJECTABLE;SERINGUE PRE-REMPLIE DE 1 ML,;FILGRASTIM;AMANYS PHARMA;1 274,00;1 003,00;955,32;1
OCTAFIX 1000 UI FLACON DE 10 ML SOLUTION POUR PERFUSION;OCTAFIX;1000 UI;SOLUTION POUR PERFUSION;FLACON DE 10 ML;FACTEUR IX DE COAGULATION HUMAINE;AMANYS PHARMA;4 577,00;4 300,00;4 095,92;1
OCTAFIX 500 UI FLACON DE 5 ML SOLUTION POUR PERFUSION;OCTAFIX;500 UI;SOLUTION POUR PERFUSION;FLACON DE 5 ML;FACTEUR IX DE COAGULATION HUMAINE;AMANYS PHARMA;2 488,00;2 150,00;2 047,95;1
OCTAGAM 10% 100 MG / ML FLACON DE 100 ML SOLUTION POUR PERFUSION;OCTAGAM 10%;100 MG / ML;SOLUTION POUR PERFUSION;FLACON DE 100 ML;IMMUNOGLOBULINE HUMAINE NORMALE;AMANYS PHARMA;5 361,00;5 107,00;4 864,31;1
OCTAGAM 10% 100 MG / ML FLACON DE 200 ML SOLUTION POUR PERFUSION;OCTAGAM 10%;100 MG / ML;SOLUTION POUR PERFUSION;FLACON DE 200 ML;IMMUNOGLOBULINE HUMAINE NORMALE;AMANYS PHARMA;10 323,00;10 128,00;9 728,63;1
OCTAGAM 10% 100 MG / ML FLACON DE 50 ML SOLUTION POUR PERFUSION;OCTAGAM 10%;100 MG / ML;SOLUTION POUR PERFUSION;FLACON DE 50 ML;IMMUNOGLOBULINE HUMAINE NORMALE;AMANYS PHARMA;2 880,00;2 553,00;2 432,15;1
OCTAGAM 5% 50 MG / ML FLACON DE 100 ML SOLUTION POUR PERFUSION;OCTAGAM 5%;50 MG / ML;SOLUTION POUR PERFUSION;FLACON DE 100 ML;IMMUNOGLOBULINE HUMAINE NORMALE;AMANYS PHARMA;2 851,00;2 523,00;2 403,25;1
OCTAGAM 5% 50 MG / ML FLACON DE 200 ML SOLUTION POUR PERFUSION;OCTAGAM 5%;50 MG / ML;SOLUTION POUR PERFUSION;FLACON DE 200 ML;IMMUNOGLOBULINE HUMAINE NORMALE;AMANYS PHARMA;5 302,00;5 046,00;4 806,51;1
OCTANATE 100 UI / ML FLACON DE 10ML DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;OCTANATE;100 UI / ML;POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;FLACON DE 10ML DE SOLVANT;FACTEUR VIII DE COAGULATION;AMANYS PHARMA;3 577,00;3 271,00;3 115,26;1
OCTANATE 50 UI / ML FLACON DE 10ML DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;OCTANATE;50 UI / ML;POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;FLACON DE 10ML DE SOLVANT;FACTEUR VIII DE COAGULATION;AMANYS PHARMA;1 752,00;1 495,00;1 424,12;1
OCTANATE 50 UI / ML FLACON DE 5 ML DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;OCTANATE;50 UI / ML;POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;FLACON DE 5 ML DE SOLVANT;FACTEUR VIII DE COAGULATION;AMANYS PHARMA;1 071,00;794,00;756,56;1
OCTAPLAS LG 45 - 70 MG / ML POCHE DE 200 ML SOLUTION POUR PERFUSION;OCTAPLAS LG;45 - 70 MG / ML;SOLUTION POUR PERFUSION;POCHE DE 200 ML;PROTEINES PLASMATIQUES HUMAINES;AMANYS PHARMA;1 394,00;1 126,00;1 073,25;1
OCTAPLEX 500 UI BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION POUR PERFUSION;OCTAPLEX;500 UI;POUDRE ET SOLVANT POUR SOLUTION POUR PERFUSION;BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT;FACTEUR II DE COAGULATION HUMAIN // FACTEUR VII DE COAGULATION HUMAIN // FACTEUR IX DE COAGULATION HUMAIN // FACTEUR X DE COAGULATION HUMAIN // PROTEINE C // PROTEINE S;AMANYS PHARMA;2 806,00;2 477,00;2 359,28;1
PROVIVE 1% BOITE UNITAIRE EMULSION INJECTABLE (IV) SOUS FLACON 100 ML;PROVIVE;1%;EMULSION INJECTABLE (IV) SOUS FLACON 100 ML;BOITE UNITAIRE;PROPOFOL;AMANYS PHARMA;393,00;261,00;249,22;1
PROVIVE 1% BOITE DE 5 EMULSION INJECTABLE (IV) SOUS FLACON 20 ML;PROVIVE;1%;EMULSION INJECTABLE (IV) SOUS FLACON 20 ML;BOITE DE 5;PROPOFOL;AMANYS PHARMA;159,60;99,70;95,00;5
PROVIVE 1% BOITE UNITAIRE EMULSION INJECTABLE (IV) SOUS FLACON 50 ML;PROVIVE;1%;EMULSION INJECTABLE (IV) SOUS FLACON 50 ML;BOITE UNITAIRE;PROPOFOL;AMANYS PHARMA;209,00;130,80;124,61;1
RHESONATIV 625 UI / ML AMPOULE DE 2 ML SOLUTE INJECTABLE IM;RHESONATIV;625 UI / ML;SOLUTE INJECTABLE IM;AMPOULE DE 2 ML;IMMUNOGLOBULINE HUMAINE ANTI-D;AMANYS PHARMA;539,00;358,00;341,50;1
RHESONATIV 625 UI / ML BOITE DE 10 AMPOULES DE 2 ML SOLUTE INJECTABLE IM;RHESONATIV;625 UI / ML;SOLUTE INJECTABLE IM;BOITE DE 10 AMPOULES DE 2 ML;IMMUNOGLOBULINE HUMAINE ANTI-D;AMANYS PHARMA;3 988,00;3 693,00;3 517,88;10
ROCURONIUM SP 10 MG / ML BOITE DE 10 FLACONS DE 5 ML SOLUTION INJECTABLE;ROCURONIUM SP;10 MG / ML;SOLUTION INJECTABLE;BOITE DE 10 FLACONS DE 5 ML;ROCURONIUM (BROMURE);AMANYS PHARMA;345,00;229,00;218,70;10
WILATE 1000 UI BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;WILATE;1000 UI;POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT;FACTEUR VIII DE COAGULATION // FACTEUR WILLEBRAND HUMAIN (VWF);AMANYS PHARMA;5 399,00;5 146,00;4 901,09;1
WILATE 500 UI BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;WILATE;500 UI;POUDRE ET SOLVANT POUR SOLUTION INJECTABLE;BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE SOLVANT;FACTEUR VIII DE COAGULATION // FACTEUR WILLEBRAND HUMAIN (VWF);AMANYS PHARMA;2 899,00;2 573,00;2 450,54;1
AUBAGIO 14 MG BOITE DE 28 COMPRIME PELLICULE;AUBAGIO;14 MG;COMPRIME PELLICULE;BOITE DE 28;TERIFLUNOMIDE;SANOFI AVENTIS MAROC;8 699,00;8 537,00;8 137,01;28
MENACTRA 4 ΜG BOITE DE 1 FLACON D'UNE DOSE DE 0,5 ML SOLUTION INJECTABLE;MENACTRA;4 µG;SOLUTION INJECTABLE;BOITE DE 1 FLACON D'UNE DOSE DE 0,5 ML;VACCIN POLYSACCHARIDIQUE CONTRE LA MENINGO;SANOFI AVENTIS MAROC;576,00;383,00;365,00;1
MENACTRA 4 ΜG BOITE DE 5 FLACONS D'UNE DOSE DE 0,5 ML SOLUTION INJECTABLE;MENACTRA;4 µG;SOLUTION INJECTABLE;BOITE DE 5 FLACONS D'UNE DOSE DE 0,5 ML;VACCIN POLYSACCHARIDIQUE CONTRE LA MENINGO;SANOFI AVENTIS MAROC;1 789,00;1 533,00;1 460,00;5
METFORMINE WIN 1000 MG BOITE DE 30 COMPRIME PELLICULE;METFORMINE WIN;1000 MG;COMPRIME PELLICULE;BOITE DE 30;METFORMINE (CHLORHYDRATE);SANOFI AVENTIS MAROC;19,90;12,40;11,85;30
METFORMINE WIN 500 MG BOITE DE 30 COMPRIME PELLICULE;METFORMINE WIN;500 MG;COMPRIME PELLICULE;BOITE DE 30;METFORMINE (CHLORHYDRATE);SANOFI AVENTIS MAROC;10,40;6,50;6,19;30
METFORMINE WIN 850 MG BOITE DE 30 COMPRIME PELLICULE;METFORMINE WIN;850 MG;COMPRIME PELLICULE;BOITE DE 30;METFORMINE (CHLORHYDRATE);SANOFI AVENTIS MAROC;17,10;10,70;10,18;30
OSMAL 15 MG BOITE DE 15 COMPRIME;OSMAL;15 MG;COMPRIME;BOITE DE 15;MELOXICAM;NOVOPHARMA;54,40;34,00;32,41;15
REGAXIDIL 0,05 BOITE D'UN FLACON DE 60 ML SOLUTION (POUR APPLICATION CUTANEE);REGAXIDIL;0,05;SOLUTION (POUR APPLICATION CUTANEE);BOITE D'UN FLACON DE 60 ML;MINOXIDIL;RIM PHARMA;242,00;151,90;144,64;1
RENVELA 2,4 G BOITE DE 90 SACHETS POUDRE POUR SUSPENSION BUVABLE;RENVELA;2,4 G;POUDRE POUR SUSPENSION BUVABLE;BOITE DE 90 SACHETS;CARBONATE DE SEVELAMER;SANOFI AVENTIS MAROC;2 750,00;2 420,00;2 304,77;90
ZALTRAP 25 MG / ML BOITE D'UN FLACON DE 4 ML DE SOLUTION SOLUTION A DILUER POUR PERFUSION;ZALTRAP;25 MG / ML;SOLUTION A DILUER POUR PERFUSION;BOITE D'UN FLACON DE 4 ML DE SOLUTION;AFLIBERCEPT;SANOFI AVENTIS MAROC;4 024,00;3 731,00;3 553,62;1
ZALTRAP 25 MG / ML BOITE D'UN FLACON DE 8 ML DE SOLUTION SOLUTION A DILUER POUR PERFUSION;ZALTRAP;25 MG / ML;SOLUTION A DILUER POUR PERFUSION;BOITE D'UN FLACON DE 8 ML DE SOLUTION;AFLIBERCEPT;SANOFI AVENTIS MAROC;7 649,00;7 462,00;7 107,24;1
ACT HIB 10 ΜG / 0,5 ML BOITE DE 1 SERINGUE POUDRE POUR PREPARATION INJECTABLE;ACT HIB;10 µG / 0,5 ML;POUDRE POUR PREPARATION INJECTABLE;BOITE DE 1 SERINGUE;VACCIN HAEMOPHILUS TYPE B CONJUGUE 10µG;SANOFI AVENTIS MAROC;143,00;89,40;85,11;1
ACTONEL 5 MG BOITE DE 28 COMPRIME PELLICULE;ACTONEL;5 MG;COMPRIME PELLICULE;BOITE DE 28;RISEDRONATE MONOSODIQUE;SANOFI AVENTIS MAROC;296,00;184,60;164,86;28
ACTONEL ONCE-A-WEEK 35 MG BOITE DE 4 COMPRIME;ACTONEL ONCE-A-WEEK;35 MG;COMPRIME;BOITE DE 4;RISEDRONATE MONOSODIQUE;SANOFI AVENTIS MAROC;293,00;182,90;163,29;4
ACTONEL PLUS CALCIUM D 35 MG + 1000 MG / 880 UI BOITE DE 4 COMPRIME PELLICULE ET GRANULE EFFERVESCENT;ACTONEL PLUS CALCIUM D;35 MG + 1000 MG / 880 UI;COMPRIME PELLICULE ET GRANULE EFFERVESCENT;BOITE DE 4;RISEDRONATE MONOSODIQUE // CALCIUM (CARBONATE) // CHOLECALCIFEROL;SANOFI AVENTIS MAROC;340,00;225,00;201,51;4
ALDURAZYME 100 U / ML BOITE DE 1 FLACON DE 5 ML SOLUTION A DILUER POUR PERFUSION;ALDURAZYME;100 U / ML;SOLUTION A DILUER POUR PERFUSION;BOITE DE 1 FLACON DE 5 ML;LARONIDASE;SANOFI AVENTIS MAROC;7 547,00;7 358,00;7 007,66;1
ALPRAZOLAM MAPHAR 0,5 MG BOITE DE 28 COMPRIME SECABLE;ALPRAZOLAM MAPHAR;0,5 MG;COMPRIME SECABLE;BOITE DE 28;ALPRAZOLAM;MAPHAR;29,00;18,10;17,25;28
AMAREL 1 MG BOITE DE 30 COMPRIME;AMAREL;1 MG;COMPRIME;BOITE DE 30;GLIMEPIRIDE;SANOFI AVENTIS MAROC;51,10;31,90;30,41;30
AMAREL 1 MG BOITE DE 60 COMPRIME;AMAREL;1 MG;COMPRIME;BOITE DE 60;GLIMEPIRIDE;SANOFI AVENTIS MAROC;92,50;57,80;55,09;60
AMAREL 2 MG BOITE DE 30 COMPRIME;AMAREL;2 MG;COMPRIME;BOITE DE 30;GLIMEPIRIDE;SANOFI AVENTIS MAROC;60,40;37,80;35,97;30
AMAREL 2 MG BOITE DE 60 COMPRIME;AMAREL;2 MG;COMPRIME;BOITE DE 60;GLIMEPIRIDE;SANOFI AVENTIS MAROC;115,70;72,30;68,87;60
AMAREL 3 MG BOITE DE 30 COMPRIME;AMAREL;3 MG;COMPRIME;BOITE DE 30;GLIMEPIRIDE;SANOFI AVENTIS MAROC;92,10;57,60;54,82;30
AMAREL 3 MG BOITE DE 60 COMPRIME;AMAREL;3 MG;COMPRIME;BOITE DE 60;GLIMEPIRIDE;SANOFI AVENTIS MAROC;166,90;104,30;99,34;60
AMAREL 4 MG BOITE DE 30 COMPRIME;AMAREL;4 MG;COMPRIME;BOITE DE 30;GLIMEPIRIDE;SANOFI AVENTIS MAROC;68,80;43,00;40,94;30
AMAREL 4 MG BOITE DE 60 COMPRIME;AMAREL;4 MG;COMPRIME;BOITE DE 60;GLIMEPIRIDE;SANOFI AVENTIS MAROC;156,70;97,90;93,25;60
AMLODIPINE WIN 10 MG BOITE DE 14 COMPRIME SECABLE;AMLODIPINE WIN;10 MG;COMPRIME SECABLE;BOITE DE 14;AMLODIPINE;SANOFI AVENTIS MAROC;33,60;21,00;20,00;14
AMLODIPINE MAPHAR 10 MG BOITE DE 28 COMPRIME SECABLE;AMLODIPINE MAPHAR;10 MG;COMPRIME SECABLE;BOITE DE 28;AMLODIPINE;MAPHAR;64,00;40,00;38,10;28
AMLODIPINE WIN 5 MG BOITE DE 14 COMPRIME SECABLE;AMLODIPINE WIN;5 MG;COMPRIME SECABLE;BOITE DE 14;AMLODIPINE;SANOFI AVENTIS MAROC;19,00;11,90;11,31;14
AMLODIPINE MAPHAR 5 MG BOITE DE 28 COMPRIME SECABLE;AMLODIPINE MAPHAR;5 MG;COMPRIME SECABLE;BOITE DE 28;AMLODIPINE;MAPHAR;36,20;22,60;21,55;28
APIDRA 100 UI / ML BOITE DE 1 CARTOUCHE DE 3 ML SOLUTION INJECTABLE;APIDRA;100 UI / ML;SOLUTION INJECTABLE;BOITE DE 1 CARTOUCHE DE 3 ML;INSULINE GLULISINE;SANOFI AVENTIS MAROC;98,40;61,50;58,57;1
APIDRA 100 UI / ML BOITE DE 1 FLACON DE 10ML SOLUTION INJECTABLE;APIDRA;100 UI / ML;SOLUTION INJECTABLE;BOITE DE 1 FLACON DE 10ML;INSULINE GLULISINE;SANOFI AVENTIS MAROC;235,00;147,50;140,45;1
APIDRA 100 UI / ML BOITE DE 5 CARTOUCHES DE 3 ML SOLUTION INJECTABLE;APIDRA;100 UI / ML;SOLUTION INJECTABLE;BOITE DE 5 CARTOUCHES DE 3 ML;INSULINE GLULISINE;SANOFI AVENTIS MAROC;366,00;243,00;232,26;5
APIDRA SOLOSTAR 100 UI / ML BOITE DE 1 STYLO PRE-REMPLI DE 3 ML SOLUTION INJECTABLE;APIDRA SOLOSTAR;100 UI / ML;SOLUTION INJECTABLE;BOITE DE 1 STYLO PRE-REMPLI DE 3 ML;INSULINE GLULISINE (RAPIDE);SANOFI AVENTIS MAROC;98,40;61,50;58,57;1
APIDRA SOLOSTAR 100 UI / ML BOITE DE 5 STYLOS PRE-REMPLIS DE 3 ML SOLUTION INJECTABLE;APIDRA SOLOSTAR;100 UI / ML;SOLUTION INJECTABLE;BOITE DE 5 STYLOS PRE-REMPLIS DE 3 ML;INSULINE GLULISINE (RAPIDE);SANOFI AVENTIS MAROC;439,00;292,00;278,11;5
APROVASC 150 MG / 10 MG BOITE DE 28 COMPRIME PELLICULE;APROVASC;150 MG / 10 MG;COMPRIME PELLICULE;BOITE DE 28;IRBESARTAN // AMLODIPINE;SANOFI AVENTIS MAROC;179,50;112,20;106,83;28
APROVASC 150 MG / 5 MG BOITE DE 28 COMPRIME PELLICULE;APROVASC;150 MG / 5 MG;COMPRIME PELLICULE;BOITE DE 28;IRBESARTAN // AMLODIPINE;SANOFI AVENTIS MAROC;155,80;97,40;92,75;28
APROVASC 300 MG / 10 MG BOITE DE 28 COMPRIME PELLICULE;APROVASC;300 MG / 10 MG;COMPRIME PELLICULE;BOITE DE 28;IRBESARTAN // AMLODIPINE;SANOFI AVENTIS MAROC;209,00;130,80;124,55;28
APROVASC 300 MG / 5 MG BOITE DE 28 COMPRIME PELLICULE;APROVASC;300 MG / 5 MG;COMPRIME PELLICULE;BOITE DE 28;IRBESARTAN // AMLODIPINE;SANOFI AVENTIS MAROC;185,60;116,00;110,47;28
APROVEL 150 MG BOITE DE 14 COMPRIME ENROBE;APROVEL;150 MG;COMPRIME ENROBE;BOITE DE 14;IRBESARTAN;SANOFI AVENTIS MAROC;87,10;54,40;51,84;14
APROVEL 150 MG BOITE DE 28 COMPRIME ENROBE;APROVEL;150 MG;COMPRIME ENROBE;BOITE DE 28;IRBESARTAN;SANOFI AVENTIS MAROC;108,70;67,90;64,70;28
APROVEL 300 MG BOITE DE 14 COMPRIME;APROVEL;300 MG;COMPRIME;BOITE DE 14;IRBESARTAN;SANOFI AVENTIS MAROC;119,90;75,00;71,39;14
APROVEL 300 MG BOITE DE 28 COMPRIME;APROVEL;300 MG;COMPRIME;BOITE DE 28;IRBESARTAN;SANOFI AVENTIS MAROC;218,00;136,30;129,81;28
ARAVA 10 MG FLACON DE 30 COMPRIME PELLICULE;ARAVA;10 MG;COMPRIME PELLICULE;FLACON DE 30;LEFLUNOMIDE;SANOFI AVENTIS MAROC;520,00;345,00;329,31;1
ARAVA 100 MG BOITE DE 3 COMPRIME PELLICULE;ARAVA;100 MG;COMPRIME PELLICULE;BOITE DE 3;LEFLUNOMIDE;SANOFI AVENTIS MAROC;365,00;242,00;216,37;3
ARAVA 20 MG FLACON DE 30 COMPRIME PELLICULE;ARAVA;20 MG;COMPRIME PELLICULE;FLACON DE 30;LEFLUNOMIDE;SANOFI AVENTIS MAROC;674,00;447,00;426,60;1
ARTANE 5 MG BOITE DE 20 COMPRIME;ARTANE;5 MG;COMPRIME;BOITE DE 20;TRIHEXYPHENIDYLE HYDROCHLORIDE;MAPHAR;12,40;7,80;7,40;20
ASPEGIC 500 MG / 5 ML BOITE DE 6 FLACONS POUDRE INJECTABLE;ASPEGIC;500 MG / 5 ML;POUDRE INJECTABLE;BOITE DE 6 FLACONS;ACETYLSALICYLATE DE LYSINE;ARWA MEDIC;53,30;33,30;31,71;6
ASPEGIC 500 MG BOITE DE 12 SACHET;ASPEGIC;500 MG;SACHET;BOITE DE 12;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;18,00;11,20;10,01;12
ASPEGIC 500 MG BOITE DE 20 SACHET;ASPEGIC;500 MG;SACHET;BOITE DE 20;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;25,50;15,90;15,16;20
ASPEGIC ENF 250 MG BOITE DE 20 SACHET;ASPEGIC ENF;250 MG;SACHET;BOITE DE 20;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;20,30;12,70;12,10;20
ASPEGIC AD 1000 MG / 5 ML BOITE DE 6 FLACONS POUDRE INJECTABLE;ASPEGIC AD;1000 MG / 5 ML;POUDRE INJECTABLE;BOITE DE 6 FLACONS;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;76,20;47,60;45,39;6
ASPEGIC AD 1000 MG BOITE DE 10 SACHET;ASPEGIC AD;1000 MG;SACHET;BOITE DE 10;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;28,80;18,00;17,13;10
ASPEGIC AD 1000 MG BOITE DE 20 SACHET;ASPEGIC AD;1000 MG;SACHET;BOITE DE 20;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;57,10;35,70;33,99;20
ASPEGIC NOUR 100 MG BOITE DE 20 SACHET;ASPEGIC NOUR;100 MG;SACHET;BOITE DE 20;ACETYLSALICYLATE DE LYSINE;SANOFI AVENTIS MAROC;20,40;12,70;12,12;20
AVAXIM 160 U (UNE DOSE) BOITE DE 1 SERINGUE UNIDOSE SOLUTION INJECTABLE;AVAXIM;160 U (UNE DOSE);SOLUTION INJECTABLE;BOITE DE 1 SERINGUE UNIDOSE;VACCIN INACTIVE DE L'HEPATITE A ADSORBE (VACCIN POUR ADULTE);SANOFI AVENTIS MAROC;286,00;190,40;181,35;1
AVAXIM 80 U (UNE DOSE) BOITE DE 1 SERINGUE UNIDOSE SOLUTION INJECTABLE;AVAXIM;80 U (UNE DOSE);SOLUTION INJECTABLE;BOITE DE 1 SERINGUE UNIDOSE;VACCIN INACTIVE DE L'HEPATITE A ADSORBE (VACCIN PEDIATRIQUE);SANOFI AVENTIS MAROC;203,00;127,10;121,01;1
AZITHROMYCINE MAPHAR 500 MG BOITE DE 3 COMPRIME PELLICULE;AZITHROMYCINE MAPHAR;500 MG;COMPRIME PELLICULE;BOITE DE 3;AZITHROMYCINE;MAPHAR;56,10;35,00;33,38;3
